step,lat,lon,alt,snr,load,handovers,allocated_bw,allocation_ratio,demand_MB,throughput_req,queuing_delay_s,propagation_latency_s,transmission_rate_mbps,latency_req_s,beam_capacity
119,29.876399993896484,-95.21959686279297,1211.5799560546875,6.661388874053955,0.3156607151031494,12.0,1.155165672302246,1.0,1.155165672302246,9.199999809265137,0.0,0.008746663108468056,328.48284912109375,0.10000000149011612,41.24479675292969
120,29.875640869140625,-95.2184066772461,1212.0281982421875,6.673341751098633,0.34534233808517456,12.0,1.1773769855499268,1.0,1.1773769855499268,9.199999809265137,0.0,0.008734605275094509,314.2356872558594,0.10000000149011612,40.21455001831055
121,29.874881744384766,-95.21720886230469,1212.4764404296875,6.685324192047119,0.37622761726379395,12.0,1.1776047945022583,1.0,1.1776047945022583,9.199999809265137,0.0,0.008722729980945587,299.4107360839844,0.10000000149011612,38.32473373413086
122,29.874122619628906,-95.21601867675781,1212.9246826171875,6.697141647338867,0.4076310098171234,12.0,1.1778327226638794,1.0,1.1778327226638794,9.199999809265137,0.0,0.00871103722602129,284.33709716796875,0.10000000149011612,36.40234375
123,29.87336540222168,-95.2148208618164,1213.3729248046875,6.708792686462402,0.4394228458404541,12.0,1.17806077003479,1.0,1.17806077003479,9.199999809265137,0.0,0.008699527941644192,269.0770263671875,0.10000000149011612,34.45533752441406
124,29.87260627746582,-95.21363067626953,1213.8211669921875,6.72027587890625,0.4714716374874115,12.0,1.1782888174057007,1.0,1.1782888174057007,9.199999809265137,0.0,0.008688203990459442,253.693603515625,0.10000000149011612,32.49177932739258
125,29.87184715270996,-95.21243286132812,1214.2694091796875,6.7315897941589355,0.5036448240280151,12.0,1.1785171031951904,1.0,1.1785171031951904,9.199999809265137,0.0,0.008677065372467041,238.25047302246094,0.10000000149011612,30.51980972290039
126,29.8710880279541,-95.21124267578125,1214.7176513671875,6.742732524871826,0.5358091592788696,12.0,1.1787452697753906,1.0,1.1787452697753906,9.199999809265137,0.0,0.008666113018989563,222.8115997314453,0.10000000149011612,28.547622680664062
127,29.870328903198242,-95.21004486083984,1215.1658935546875,6.7537031173706055,0.9811016917228699,13.0,1.1624653339385986,0.9859976768493652,1.17897367477417,9.199999809265137,0.014558984898030758,0.008655347861349583,9.071178436279297,0.10000000149011612,1.1624653339385986
128,29.869569778442383,-95.20885467529297,1215.6141357421875,6.764499187469482,0.9888690114021301,13.0,0.6848198771476746,0.5807484984397888,1.1792020797729492,9.199999809265137,0.7402474880218506,0.008644770830869675,5.342885971069336,0.10000000149011612,0.6848198771476746
129,29.868812561035156,-95.20765686035156,1216.0623779296875,6.775120258331299,0.9946094155311584,13.0,0.3317117393016815,0.2812473475933075,1.179430603981018,9.199999809265137,2.6209912300109863,0.008634382858872414,2.5874757766723633,0.10000000149011612,0.3317117393016815
130,29.868053436279297,-95.20646667480469,1216.5106201171875,6.785563945770264,0.9982980489730835,13.0,0.1047523245215416,0.08879879862070084,1.1796592473983765,9.199999809265137,10.52606201171875,0.0086241839453578,0.8169489502906799,0.10000000149011612,0.1047523245215416
131,29.867294311523438,-95.20526885986328,1216.9588623046875,6.7958292961120605,0.9999182820320129,13.0,0.005031229928135872,0.004264159128069878,1.1798878908157349,9.199999809265137,239.58169555664062,0.008614175952970982,0.039230264723300934,0.10000000149011612,0.005031229928135872
132,29.866535186767578,-95.2040786743164,1217.4071044921875,6.805914878845215,0.9994622468948364,13.0,0.03311089053750038,0.02805730327963829,1.1801167726516724,9.199999809265137,35.54854965209961,0.00860435888171196,0.2581271827220917,0.10000000149011612,0.03311089053750038
133,29.86577606201172,-95.202880859375,1217.8553466796875,6.815819263458252,0.9969305992126465,13.0,0.18902330100536346,0.16014233231544495,1.1803455352783203,9.199999809265137,5.3828325271606445,0.008594733662903309,1.4733095169067383,0.10000000149011612,0.18902330100536346
134,29.86501693725586,-95.20169067382812,1218.3035888671875,6.825541019439697,0.9923326969146729,13.0,0.4722689390182495,0.4000331461429596,1.1805745363235474,9.199999809265137,1.5396672487258911,0.008585302159190178,3.680304765701294,0.10000000149011612,0.4722689390182495
135,29.864259719848633,-95.20049285888672,1218.751708984375,6.835078239440918,0.9856864213943481,13.0,0.8818179368972778,0.7467947602272034,1.1808035373687744,9.199999809265137,0.34813788533210754,0.008576063439249992,6.870511531829834,0.10000000149011612,0.8818179368972778
136,29.863500595092773,-95.19930267333984,1219.199951171875,6.844429969787598,0.9770182967185974,13.0,1.181032657623291,1.0,1.181032657623291,9.199999809265137,0.0,0.008567019365727901,11.031229972839355,0.10000000149011612,1.4161133766174316
137,29.862592697143555,-95.1982192993164,1230.7711181640625,6.85359525680542,0.9663631319999695,13.0,1.197286605834961,1.0,1.197286605834961,9.199999809265137,0.0,0.00855798739939928,16.145706176757812,0.10000000149011612,2.1011996269226074
138,29.861684799194336,-95.1971435546875,1242.3421630859375,6.862756729125977,0.9535801410675049,13.0,1.1970070600509644,1.0,1.1970070600509644,9.199999809265137,0.0,0.008549162186682224,22.281536102294922,0.10000000149011612,2.899038791656494
139,29.860776901245117,-95.1960678100586,1253.913330078125,6.871718883514404,0.9388605356216431,13.0,1.1967276334762573,1.0,1.1967276334762573,9.199999809265137,0.0,0.008540541864931583,29.346935272216797,0.10000000149011612,3.81742262840271
140,29.85987091064453,-95.19499206542969,1265.4844970703125,6.880481243133545,0.2295343428850174,14.0,1.1964484453201294,1.0,1.1964484453201294,9.199999809265137,0.0,0.008532128296792507,369.8235168457031,0.10000000149011612,48.0950813293457
141,29.858963012695312,-95.19390869140625,1277.0555419921875,6.889041900634766,0.20264147222042084,14.0,1.1961692571640015,1.0,1.1961692571640015,9.199999809265137,0.0,0.00852392241358757,382.7320861816406,0.10000000149011612,49.76221466064453
142,29.858055114746094,-95.19283294677734,1288.626708984375,6.897400379180908,0.17702464759349823,14.0,1.1958903074264526,1.0,1.1958903074264526,9.199999809265137,0.0,0.008515923283994198,395.0281677246094,0.10000000149011612,51.34895324707031
143,29.857147216796875,-95.19175720214844,1300.19775390625,6.905555248260498,0.152792289853096,14.0,1.1956114768981934,1.0,1.1956114768981934,9.199999809265137,0.0,0.008508131839334965,406.6596984863281,0.10000000149011612,52.84858703613281
144,29.85624122619629,-95.19068145751953,1311.7689208984375,6.913505554199219,0.13004684448242188,14.0,1.1953327655792236,1.0,1.1953327655792236,9.199999809265137,0.0,0.008500549010932446,417.5775146484375,0.10000000149011612,54.254791259765625
145,29.85533332824707,-95.1895980834961,1323.3399658203125,6.921250343322754,0.10888425260782242,14.0,1.1950541734695435,1.0,1.1950541734695435,9.199999809265137,0.0,0.00849317479878664,427.7355651855469,0.10000000149011612,55.561649322509766
146,29.85442543029785,-95.18852233886719,1334.9111328125,6.928788661956787,0.08939359337091446,14.0,1.1947757005691528,1.0,1.1947757005691528,9.199999809265137,0.0,0.008486009202897549,437.091064453125,0.10000000149011612,56.763675689697266
147,29.853519439697266,-95.18744659423828,1346.482177734375,6.936119556427002,0.07165675610303879,14.0,1.1944973468780518,1.0,1.1944973468780518,9.199999809265137,0.0,0.00847905408591032,445.6047668457031,0.10000000149011612,57.855838775634766
148,29.852611541748047,-95.18636322021484,1358.0533447265625,6.943242073059082,0.05574803799390793,14.0,1.1682579517364502,1.0,1.1682579517364502,9.0,0.0,0.008472307585179806,453.2409362792969,0.0,58.83359146118164
149,29.851703643798828,-95.18528747558594,1369.6243896484375,6.950155258178711,0.041733868420124054,14.0,1.4275383949279785,1.0,1.4275383949279785,11.0,0.0,0.008465772494673729,459.9677429199219,0.0,59.69287109375
150,29.85079574584961,-95.18421173095703,1381.195556640625,6.956858158111572,0.02967255376279354,14.0,2.724666118621826,1.0,2.724666118621826,21.0,0.0,0.00845944695174694,465.7571716308594,0.15000000596046448,60.43013381958008
151,29.849889755249023,-95.18313598632812,1392.7667236328125,6.963350296020508,0.019614018499851227,14.0,2.724031925201416,1.0,2.724031925201416,21.0,0.0,0.00845333281904459,470.58526611328125,0.15000000596046448,61.04235076904297
152,29.848981857299805,-95.18205261230469,1404.3377685546875,6.969630718231201,0.9451385140419006,15.0,2.723398208618164,1.0,2.723398208618164,21.0,0.0,0.008447429165244102,26.333505630493164,0.15000000596046448,3.4150772094726562
153,29.848073959350586,-95.18097686767578,1415.908935546875,6.975698471069336,0.9293598532676697,15.0,2.722764730453491,1.0,2.722764730453491,21.0,0.0,0.008441737852990627,33.907264709472656,0.15000000596046448,4.396262168884277
154,29.847166061401367,-95.17990112304688,1427.47998046875,6.981552600860596,0.9117616415023804,15.0,2.7221314907073975,1.0,2.7221314907073975,21.0,0.0,0.00843625795096159,42.35441207885742,0.15000000596046448,5.490203857421875
155,29.84626007080078,-95.17882537841797,1439.0511474609375,6.987192630767822,0.8924198150634766,15.0,2.721498727798462,1.0,2.721498727798462,21.0,0.0,0.008430990390479565,51.638484954833984,0.15000000596046448,6.692098140716553
156,29.845352172851562,-95.17774200439453,1450.6221923828125,6.992618083953857,0.8714177012443542,15.0,2.7208659648895264,1.0,2.7208659648895264,21.0,0.0,0.008425934240221977,61.71950912475586,0.15000000596046448,7.996691703796387
157,29.844444274902344,-95.17666625976562,1462.193359375,6.997828483581543,0.8488454222679138,15.0,2.720233678817749,1.0,2.720233678817749,21.0,0.0,0.008421091362833977,72.55418395996094,0.15000000596046448,9.39830207824707
158,29.843536376953125,-95.17559051513672,1473.764404296875,7.002822399139404,0.8247998356819153,15.0,2.71960186958313,1.0,2.71960186958313,21.0,0.0,0.008416460826992989,84.0960693359375,0.15000000596046448,10.890848159790039
159,29.84263038635254,-95.17451477050781,1485.3355712890625,7.007599353790283,0.799383819103241,15.0,2.7189700603485107,1.0,2.7189700603485107,21.0,0.0,0.008412043564021587,96.2957534790039,0.15000000596046448,12.467870712280273
160,29.84172248840332,-95.17343139648438,1496.9066162109375,7.012159824371338,0.7727059721946716,15.0,2.71833872795105,1.0,2.71833872795105,21.0,0.0,0.008407839573919773,109.10114288330078,0.15000000596046448,14.122564315795898
161,29.8408145904541,-95.17235565185547,1508.477783203125,7.0165019035339355,0.7448800206184387,15.0,2.717707633972168,1.0,2.717707633972168,21.0,0.0,0.008403847925364971,122.45759582519531,0.15000000596046448,15.847806930541992
162,29.839906692504883,-95.17127990722656,1520.048828125,7.020625591278076,0.7160245180130005,15.0,2.7170767784118652,1.0,2.7170767784118652,21.0,0.0,0.00840007048100233,136.3082275390625,0.15000000596046448,17.636188507080078
163,29.839000701904297,-95.17019653320312,1531.6199951171875,7.02453088760376,0.6862622499465942,15.0,2.7164463996887207,1.0,2.7164463996887207,21.0,0.0,0.008396506309509277,150.59413146972656,0.15000000596046448,19.48004150390625
164,29.838159561157227,-95.169189453125,1545.5152587890625,7.02821683883667,0.655719518661499,15.0,2.533785820007324,1.0,2.533785820007324,21.0,0.0,0.008393353782594204,165.25462341308594,0.15000000596046448,19.93903923034668
165,29.837318420410156,-95.16817474365234,1559.41064453125,7.0314788818359375,0.9201598763465881,16.0,2.5328452587127686,1.0,2.5328452587127686,21.0,0.0,0.008390387520194054,38.32324981689453,0.15000000596046448,4.622231483459473
166,29.836477279663086,-95.16716766357422,1573.305908203125,7.034549713134766,0.9358103275299072,16.0,2.531905174255371,1.0,2.531905174255371,21.0,0.0,0.008387607522308826,30.8110408782959,0.15000000596046448,3.714792251586914
167,29.835636138916016,-95.16615295410156,1587.201171875,7.03742790222168,0.9498544931411743,16.0,2.53096604347229,1.0,2.53096604347229,21.0,0.0,0.008385013788938522,24.06983184814453,0.15000000596046448,2.9009487628936768
168,29.834794998168945,-95.1651382446289,1601.096435546875,7.040113925933838,0.9622427225112915,16.0,2.183474063873291,0.8630239367485046,2.530027389526367,21.0,0.15297408401966095,0.008382607251405716,18.123502731323242,0.15000000596046448,2.183474063873291
169,29.833953857421875,-95.16413116455078,1614.9918212890625,7.04260778427124,0.9729313254356384,16.0,1.5647807121276855,0.6187130808830261,2.5290894508361816,21.0,0.5937416553497314,0.008380386047065258,12.992974281311035,0.15000000596046448,1.5647807121276855
170,29.833112716674805,-95.16311645507812,1628.8870849609375,7.0449090003967285,0.9818830490112305,16.0,1.0469129085540771,0.4141020178794861,2.5281522274017334,21.0,1.3626633882522583,0.008378352038562298,8.696142196655273,0.15000000596046448,1.0469129085540771
171,29.8322696685791,-95.162109375,1642.7823486328125,7.047018051147461,0.9890670776367188,16.0,0.6315407156944275,0.249895840883255,2.5272157192230225,21.0,2.8898518085479736,0.008376503363251686,5.247812747955322,0.15000000596046448,0.6315407156944275
172,29.83142852783203,-95.16109466552734,1656.6776123046875,7.048933982849121,0.9944590330123901,16.0,0.31995463371276855,0.12665049731731415,2.526280164718628,21.0,6.636412143707275,0.008374841883778572,2.659660577774048,0.15000000596046448,0.31995463371276855
173,29.83058738708496,-95.16007995605469,1670.572998046875,7.050657272338867,0.9980412721633911,16.0,0.11306257545948029,0.044771138578653336,2.5253450870513916,21.0,20.525827407836914,0.008373365737497807,0.9401939511299133,0.15000000596046448,0.11306257545948029
174,29.82974624633789,-95.15907287597656,1684.46826171875,7.052187919616699,0.9998026490211487,16.0,0.01138763502240181,0.004511007573455572,2.5244107246398926,21.0,212.22357177734375,0.008372076787054539,0.0947311595082283,0.15000000596046448,0.01138763502240181
175,29.82890510559082,-95.1580581665039,1698.363525390625,7.053525924682617,0.9997387528419495,16.0,0.01506748329848051,0.005970921833068132,2.5234768390655518,21.0,160.03970336914062,0.008370972238481045,0.12538935244083405,0.15000000596046448,0.01506748329848051
176,29.82806396484375,-95.15704345703125,1712.2587890625,7.054671287536621,0.9978519082069397,16.0,0.12385515123605728,0.04909930378198624,2.5225439071655273,21.0,18.610980987548828,0.008370054885745049,1.0310853719711304,0.15000000596046448,0.12385515123605728
177,29.82722282409668,-95.15603637695312,1726.1541748046875,7.055624008178711,0.9941509366035461,16.0,0.3371211886405945,0.13369275629520416,2.5216116905212402,21.0,6.2246222496032715,0.008369321934878826,2.8075478076934814,0.15000000596046448,0.3371211886405945
178,29.82638168334961,-95.15502166748047,1740.0494384765625,7.056384086608887,0.9886513948440552,16.0,0.6538572907447815,0.2593971788883209,2.5206801891326904,21.0,2.7416281700134277,0.008368775248527527,5.447340965270996,0.15000000596046448,0.6538572907447815
179,29.82554054260254,-95.15401458740234,1753.9447021484375,7.056951999664307,0.271830677986145,17.0,2.519749164581299,1.0,2.519749164581299,21.0,0.0,0.008368412964046001,349.5212707519531,0.15000000596046448,41.93838119506836
180,29.82469940185547,-95.15299987792969,1767.8399658203125,7.0573272705078125,0.2990625202655792,17.0,2.5188190937042236,1.0,2.5188190937042236,21.0,0.0,0.008368236944079399,336.4499816894531,0.15000000596046448,40.355079650878906
181,29.824003219604492,-95.15185546875,1782.786865234375,7.0575103759765625,0.32701465487480164,17.0,2.514901876449585,1.0,2.514901876449585,21.0,0.0,0.008368209935724735,323.032958984375,0.15000000596046448,38.6855354309082
182,29.823307037353516,-95.15071105957031,1797.73388671875,7.057538032531738,0.35555046796798706,17.0,2.513073682785034,1.0,2.513073682785034,21.0,0.0,0.00836836639791727,309.3357849121094,0.15000000596046448,37.01826858520508
183,29.82261085510254,-95.1495590209961,1812.6807861328125,7.057375907897949,0.3845883011817932,17.0,2.5112483501434326,1.0,2.5112483501434326,21.0,0.0,0.008368706330657005,295.3976135253906,0.15000000596046448,35.324607849121094
184,29.821914672851562,-95.1484146118164,1827.627685546875,7.057023525238037,0.4140220880508423,17.0,2.509425640106201,1.0,2.509425640106201,21.0,0.0,0.00836922787129879,281.2694091796875,0.15000000596046448,33.61069869995117
185,29.821218490600586,-95.14727020263672,1842.5745849609375,7.056482315063477,0.4437447190284729,17.0,2.50760555267334,1.0,2.50760555267334,21.0,0.0,0.008369931019842625,267.0025329589844,0.15000000596046448,31.882715225219727
